# FEC Latency Samples | generated by generate_fec_traffic_data.m v2
packet_global_idx,block_id,delay_ms
5050,632,2.5558
5051,632,2.6849
5052,632,2.4312
5053,632,2.8565
5054,632,2.5852
5055,632,1.6416
5056,632,1.1654
5057,633,3.2830
5058,633,1.7645
5059,633,1.4083
5060,633,2.6952
5061,633,0.9185
5062,633,2.5327
5063,633,1.5169
5064,633,0.4690
5065,634,2.3627
5066,634,1.3817
5067,634,1.3031
5068,634,2.0847
5069,634,1.0181
5070,634,2.5545
5071,634,3.1504
5072,634,3.0071
5073,635,0.4902
5074,635,1.1401
5075,635,0.0000
5076,635,1.2991
5077,635,0.6082
5078,635,1.2765
5079,635,0.8272
5080,635,0.9795
5081,636,2.2224
5082,636,3.4222
5083,636,2.9468
5084,636,0.5601
5085,636,0.7792
5086,636,2.1264
5087,636,2.9403
5088,636,2.0502
5089,637,3.1057
5090,637,1.8382
5091,637,0.9652
5092,637,1.1030
5093,637,2.0846
5094,637,0.8095
5095,637,2.3410
5096,637,1.8202
5097,638,0.6866
5098,638,1.9095
5099,638,1.6643
5100,638,2.6404
5101,638,0.9251
5102,638,1.4443
5103,638,2.0696
5104,638,1.1872
5105,639,1.0014
5106,639,0.9322
5107,639,1.3361
5108,639,1.9725
5109,639,0.8315
5110,639,1.7026
5111,639,2.2350
5112,639,1.9627
5113,640,0.9309
5114,640,4.1526
5115,640,2.9656
5116,640,1.0077
5117,640,3.2880
5118,640,1.8307
5119,640,2.3205
5120,640,2.8036
5121,641,0.9998
5122,641,2.0016
5123,641,0.4682
5124,641,0.7106
5125,641,2.8019
5126,641,2.4642
5127,641,2.2516
5128,641,0.7631
5129,642,1.4814
5130,642,1.3473
5131,642,1.4906
5132,642,1.3183
5133,642,1.0049
5134,642,2.0781
5135,642,0.8830
5136,642,2.4166
5137,643,3.2812
5138,643,2.4602
5139,643,1.7913
5140,643,2.2307
5141,643,3.6021
5142,643,2.9911
5143,643,0.1668
5144,643,2.3600
5145,644,1.4619
5146,644,2.6946
5147,644,3.4696
5148,644,1.8260
5149,644,3.7999
5150,644,3.2874
5151,644,0.0000
5152,644,1.2417
5153,645,0.9411
5154,645,3.2412
5155,645,0.5821
5156,645,1.6682
5157,645,2.5551
5158,645,2.3335
5159,645,4.5081
5160,645,0.9655
5161,646,2.5356
5162,646,1.7571
5163,646,3.2492
5164,646,1.4339
5165,646,0.6943
5166,646,2.4614
5167,646,3.2521
5168,646,1.2079
5169,647,1.0103
5170,647,2.3828
5171,647,1.3016
5172,647,1.5267
5173,647,2.5335
5174,647,2.7050
5175,647,1.5254
5176,647,3.1254
5177,648,1.3941
5178,648,2.5182
5179,648,3.6914
5180,648,1.0612
5181,648,2.1311
5182,648,0.6565
5183,648,1.4201
5184,648,2.5090
5185,649,2.7571
5186,649,1.2488
5187,649,3.0386
5188,649,1.6720
5189,649,0.5571
5190,649,1.0842
5191,649,0.6185
5192,649,1.7979
5193,650,3.9358
5194,650,2.5322
5195,650,0.0000
5196,650,1.6071
5197,650,2.9096
5198,650,3.2753
5199,650,1.5394
5200,650,3.2586
5201,651,1.9137
5202,651,3.4371
5203,651,1.8723
5204,651,2.9067
5205,651,2.3172
5206,651,2.2481
5207,651,1.6722
5208,651,2.6127
5209,652,1.5260
5210,652,2.0388
5211,652,2.6823
5212,652,2.4722
5213,652,2.1085
5214,652,1.9203
5215,652,3.7023
5216,652,1.9825
5217,653,2.6685
5218,653,2.6442
5219,653,0.4708
5220,653,1.6902
5221,653,1.8847
5222,653,0.5282
5223,653,2.9960
5224,653,1.4262
5225,654,3.2610
5226,654,0.8702
5227,654,1.1558
5228,654,1.6485
5229,654,1.8857
5230,654,1.2574
5231,654,4.2456
5232,654,1.4143
5233,655,2.7772
5234,655,1.4547
5235,655,2.1014
5236,655,3.4102
5237,655,1.9228
5238,655,3.5695
5239,655,2.8029
5240,655,3.0187
5241,656,0.0000
5242,656,1.8519
5243,656,1.8148
5244,656,0.3838
5245,656,2.9565
5246,656,0.8441
5247,656,1.5785
5248,656,1.6681
5249,657,1.7461
5250,657,2.1550
5251,657,1.8993
5252,657,1.5752
5253,657,2.0541
5254,657,1.8580
5255,657,2.7038
5256,657,3.1754
5257,658,2.7576
5258,658,1.8597
5259,658,1.4950
5260,658,3.4797
5261,658,2.1393
5262,658,3.9544
5263,658,1.9975
5264,658,3.5114
5265,659,1.2952
5266,659,0.8898
5267,659,1.1416
5268,659,1.5193
5269,659,0.4442
5270,659,2.1917
5271,659,2.9552
5272,659,1.8105
5273,660,1.9942
5274,660,2.3082
5275,660,2.0955
5276,660,1.6588
5277,660,1.1370
5278,660,0.8144
5279,660,4.3642
5280,660,2.7685
5281,661,3.6640
5282,661,0.4943
5283,661,2.0251
5284,661,2.3856
5285,661,2.7949
5286,661,0.4982
5287,661,0.2523
5288,661,2.6433
5289,662,2.7835
5290,662,2.2720
5291,662,1.1370
5292,662,1.1938
5293,662,2.7277
5294,662,0.6623
5295,662,3.1962
5296,662,2.2024
5297,663,2.0745
5298,663,2.9121
5299,663,1.1172
5300,663,2.8601
5301,663,2.4038
5302,663,1.3278
5303,663,1.3960
5304,663,2.5280
5305,664,1.6082
5306,664,2.5208
5307,664,2.3048
5308,664,2.9772
5309,664,1.2286
5310,664,4.7226
5311,664,2.3809
5312,664,0.4202
5313,665,2.2830
5314,665,0.9636
5315,665,1.7666
5316,665,3.0648
5317,665,3.3810
5318,665,2.5883
5319,665,2.9545
5320,665,0.9536
5321,666,2.1264
5322,666,3.7621
5323,666,1.3805
5324,666,2.8722
5325,666,1.4644
5326,666,1.6392
5327,666,0.0000
5328,666,0.4827
5329,667,2.4127
5330,667,1.7117
5331,667,3.2057
5332,667,0.7796
5333,667,1.1168
5334,667,3.7826
5335,667,2.2393
5336,667,2.0095
5337,668,2.9741
5338,668,1.4397
5339,668,1.1136
5340,668,0.8506
5341,668,0.9548
5342,668,2.6996
5343,668,2.9442
5344,668,0.8909
5345,669,1.2855
5346,669,2.7352
5347,669,0.6360
5348,669,2.2030
5349,669,2.0274
5350,669,0.6528
5351,669,0.5917
5352,669,1.6947
5353,670,1.7881
5354,670,0.8855
5355,670,2.4615
5356,670,2.2280
5357,670,3.8774
5358,670,3.0957
5359,670,2.4908
5360,670,2.2765
5361,671,3.1335
5362,671,2.7381
5363,671,3.3365
5364,671,1.3197
5365,671,3.0319
5366,671,3.1319
5367,671,3.3287
5368,671,3.5349
5369,672,1.6041
5370,672,0.3874
5371,672,2.6667
5372,672,1.2823
5373,672,1.5302
5374,672,2.8242
5375,672,3.1803
5376,672,2.6923
5377,673,1.8309
5378,673,2.5142
5379,673,1.0888
5380,673,0.6189
5381,673,1.2021
5382,673,1.7226
5383,673,2.2526
5384,673,1.8193
5385,674,1.0221
5386,674,0.5101
5387,674,3.0540
5388,674,1.4471
5389,674,1.6676
5390,674,1.5763
5391,674,2.6564
5392,674,2.4366
5393,675,2.2113
5394,675,0.0000
5395,675,2.2465
5396,675,0.8629
5397,675,0.8188
5398,675,2.6094
5399,675,2.6938
5400,675,2.1617
5401,676,2.3749
5402,676,2.6072
5403,676,2.4959
5404,676,1.3629
5405,676,1.4841
5406,676,2.6410
5407,676,1.4047
5408,676,1.3613
5409,677,2.7917
5410,677,3.0495
5411,677,1.7375
5412,677,2.1703
5413,677,1.7356
5414,677,1.9721
5415,677,2.5486
5416,677,1.2244
5417,678,1.6893
5418,678,2.3283
5419,678,1.9701
5420,678,4.1940
5421,678,0.7037
5422,678,1.6811
5423,678,0.7059
5424,678,2.7132
5425,679,1.8395
5426,679,1.4466
5427,679,3.6752
5428,679,2.2545
5429,679,0.1916
5430,679,1.6413
5431,679,2.8403
5432,679,0.5444
5433,680,1.8251
5434,680,2.0362
5435,680,1.7653
5436,680,2.2097
5437,680,2.5203
5438,680,3.2575
5439,680,2.9816
5440,680,1.1215
5441,681,0.0000
5442,681,2.8311
5443,681,0.3727
5444,681,0.6259
5445,681,2.1862
5446,681,1.7347
5447,681,0.0000
5448,681,0.1962
5449,682,3.0007
5450,682,1.3109
5451,682,0.8280
5452,682,0.3258
5453,682,2.5970
5454,682,2.1490
5455,682,2.6255
5456,682,2.8378
5457,683,1.6310
5458,683,1.7619
5459,683,1.7680
5460,683,3.8471
5461,683,3.2721
5462,683,0.5175
5463,683,3.2243
5464,683,2.9891
5465,684,1.5245
5466,684,0.8047
5467,684,1.3414
5468,684,0.0000
5469,684,1.4752
5470,684,1.4252
5471,684,2.0108
5472,684,3.5197
5473,685,1.2770
5474,685,3.5814
5475,685,1.4357
5476,685,2.0289
5477,685,2.4529
5478,685,0.8141
5479,685,1.5884
5480,685,1.2699
5481,686,2.7286
5482,686,0.0729
5483,686,3.9265
5484,686,2.2758
5485,686,0.0222
5486,686,1.6769
5487,686,2.1516
5488,686,1.0327
5489,687,1.6884
5490,687,0.4494
5491,687,2.0450
5492,687,4.4790
5493,687,1.6688
5494,687,1.4574
5495,687,2.3182
5496,687,1.0705
5497,688,2.4632
5498,688,2.4597
5499,688,1.4817
5500,688,1.6656
5501,688,1.0314
5502,688,2.4001
5503,688,2.8314
5504,688,0.1883
5505,689,1.7284
5506,689,3.2283
5507,689,1.7144
5508,689,2.1140
5509,689,3.3981
5510,689,1.2009
5511,689,1.4798
5512,689,4.2434
5513,690,2.6263
5514,690,2.7918
5515,690,1.4519
5516,690,1.7871
5517,690,2.4852
5518,690,3.0581
5519,690,2.0695
5520,690,1.8245
5521,691,2.2625
5522,691,3.8878
5523,691,1.6012
5524,691,1.8753
5525,691,2.5558
5526,691,0.7440
5527,691,2.3097
5528,691,2.6236
5529,692,2.9332
5530,692,1.6202
5531,692,2.3228
5532,692,1.1484
5533,692,2.9890
5534,692,0.2173
5535,692,0.8483
5536,692,1.2399
5537,693,3.1656
5538,693,2.1826
5539,693,2.3961
5540,693,0.2414
5541,693,1.4690
5542,693,0.6189
5543,693,0.7608
5544,693,2.4888
5545,694,2.4397
5546,694,3.4047
5547,694,1.8281
5548,694,4.4653
5549,694,1.4325
5550,694,1.0381
5551,694,3.3076
5552,694,0.3120
5553,695,3.0222
5554,695,1.7483
5555,695,2.0067
5556,695,2.4577
5557,695,1.6233
5558,695,0.5310
5559,695,2.6765
5560,695,0.0000
5561,696,3.4995
5562,696,1.9355
5563,696,0.0000
5564,696,3.2249
5565,696,1.2017
5566,696,2.6821
5567,696,1.2975
5568,696,2.6305
5569,697,1.0520
5570,697,2.2487
5571,697,2.4257
5572,697,2.0633
5573,697,1.3164
5574,697,0.8254
5575,697,2.3560
5576,697,1.2314
5577,698,3.2626
5578,698,1.4899
5579,698,0.6398
5580,698,2.2207
5581,698,2.6377
5582,698,2.0756
5583,698,0.6131
5584,698,2.2633
5585,699,2.7077
5586,699,2.7972
5587,699,2.1676
5588,699,3.0336
5589,699,3.0974
5590,699,2.7434
5591,699,2.4649
5592,699,0.0000
5593,700,2.6543
5594,700,1.5775
5595,700,1.4260
5596,700,1.5788
5597,700,2.2394
5598,700,1.5489
5599,700,2.7628
5600,700,1.6957
5601,701,0.0000
5602,701,3.9064
5603,701,0.9609
5604,701,2.2350
5605,701,1.6599
5606,701,0.5013
5607,701,0.6211
5608,701,0.7532
5609,702,3.3946
5610,702,2.5388
5611,702,3.3106
5612,702,1.9638
5613,702,2.1129
5614,702,1.8907
5615,702,2.3276
5616,702,1.0657
5617,703,2.4532
5618,703,3.8601
5619,703,1.8976
5620,703,3.0448
5621,703,3.2311
5622,703,2.1704
5623,703,1.5421
5624,703,2.6607
5625,704,1.3147
5626,704,3.5395
5627,704,2.5674
5628,704,3.1775
5629,704,3.8905
5630,704,1.0872
5631,704,0.1471
5632,704,3.4415
5633,705,1.6645
5634,705,1.9187
5635,705,0.7611
5636,705,2.2761
5637,705,3.3484
5638,705,2.6612
5639,705,2.0933
5640,705,3.2865
5641,706,1.1769
5642,706,1.8197
5643,706,3.0295
5644,706,1.1263
5645,706,1.7081
5646,706,2.9810
5647,706,3.2826
5648,706,2.8673
5649,707,3.0876
5650,707,1.7723
5651,707,3.7779
5652,707,1.2210
5653,707,3.5714
5654,707,3.7414
5655,707,1.6987
5656,707,2.6409
5657,708,3.0387
5658,708,4.0574
5659,708,1.8514
5660,708,1.7711
5661,708,3.7323
5662,708,1.6312
5663,708,2.0682
5664,708,2.4206
5665,709,1.4385
5666,709,1.3335
5667,709,1.1757
5668,709,2.8911
5669,709,1.2421
5670,709,3.4400
5671,709,2.0587
5672,709,1.9632
5673,710,1.6478
5674,710,4.0282
5675,710,3.5093
5676,710,1.9554
5677,710,3.2283
5678,710,2.1793
5679,710,1.2129
5680,710,2.4865
5681,711,2.5698
5682,711,1.3803
5683,711,3.3719
5684,711,3.2283
5685,711,1.9609
5686,711,1.4533
5687,711,2.3523
5688,711,1.6200
5689,712,2.3865
5690,712,3.4932
5691,712,1.6214
5692,712,2.9784
5693,712,1.9417
5694,712,0.9408
5695,712,1.5079
5696,712,2.9313
5697,713,0.6257
5698,713,3.0192
5699,713,2.1430
5700,713,1.0910
5701,713,2.6703
5702,713,2.9009
5703,713,2.1211
5704,713,2.7427
5705,714,0.8315
5706,714,2.5577
5707,714,2.1840
5708,714,1.4194
5709,714,2.9782
5710,714,2.9692
5711,714,2.5544
5712,714,2.0782
5713,715,2.5502
5714,715,2.2193
5715,715,3.0399
5716,715,3.2006
5717,715,2.9422
5718,715,2.5152
5719,715,1.6098
5720,715,1.5012
5721,716,1.6183
5722,716,1.6238
5723,716,1.5879
5724,716,2.9320
5725,716,1.8557
5726,716,3.0166
5727,716,4.0817
5728,716,1.6961
5729,717,2.1539
5730,717,1.9167
5731,717,2.0112
5732,717,2.2105
5733,717,1.6470
5734,717,3.6177
5735,717,0.9207
5736,717,2.0574
5737,718,1.5685
5738,718,2.7162
5739,718,1.8350
5740,718,3.4610
5741,718,2.6477
5742,718,2.9706
5743,718,2.4102
5744,718,3.1436
5745,719,2.3237
5746,719,2.9967
5747,719,2.5235
5748,719,1.4905
5749,719,0.0000
5750,719,1.5016
5751,719,0.5638
5752,719,2.0050
5753,720,3.9727
5754,720,1.4892
5755,720,1.4864
5756,720,2.1224
5757,720,1.3425
5758,720,1.4484
5759,720,3.2899
5760,720,1.5531
5761,721,1.4031
5762,721,1.5077
5763,721,1.9520
5764,721,2.0909
5765,721,1.8973
5766,721,3.1858
5767,721,0.9812
5768,721,1.8264
5769,722,2.7237
5770,722,4.3098
5771,722,2.2489
5772,722,1.5796
5773,722,0.8484
5774,722,1.1276
5775,722,0.7810
5776,722,0.3293
5777,723,2.8542
5778,723,1.2399
5779,723,1.0348
5780,723,2.9293
5781,723,2.3860
5782,723,0.4199
5783,723,1.1918
5784,723,1.7771
5785,724,2.7507
5786,724,0.4040
5787,724,2.6793
5788,724,2.6634
5789,724,2.2324
5790,724,1.6581
5791,724,2.5199
5792,724,3.8009
5793,725,0.4946
5794,725,4.0843
5795,725,0.5286
5796,725,1.6703
5797,725,2.4327
5798,725,2.5825
5799,725,2.8789
5800,725,2.3734
5801,726,2.7721
5802,726,2.5708
5803,726,0.5567
5804,726,1.2024
5805,726,1.9194
5806,726,2.1625
5807,726,2.2038
5808,726,1.9104
5809,727,1.4898
5810,727,1.9415
5811,727,1.8655
5812,727,3.8305
5813,727,4.2639
5814,727,2.5670
5815,727,3.2423
5816,727,1.9104
5817,728,1.8150
5818,728,3.2851
5819,728,3.2229
5820,728,2.2013
5821,728,3.0429
5822,728,1.4758
5823,728,1.0456
5824,728,2.5906
5825,729,0.0000
5826,729,1.9158
5827,729,3.0849
5828,729,1.2791
5829,729,3.4275
5830,729,2.5123
5831,729,2.6360
5832,729,1.8540
5833,730,2.8328
5834,730,1.7324
5835,730,3.1371
5836,730,4.1549
5837,730,3.0983
5838,730,4.2713
5839,730,3.2323
5840,730,1.4263
5841,731,2.5440
5842,731,2.4824
5843,731,1.9240
5844,731,2.6489
5845,731,0.7107
5846,731,2.9776
5847,731,3.4259
5848,731,2.3067
5849,732,1.3329
5850,732,2.7624
5851,732,0.5711
5852,732,1.3969
5853,732,2.3348
5854,732,1.9785
5855,732,0.9610
5856,732,1.8916
5857,733,1.5517
5858,733,3.0410
5859,733,1.2563
5860,733,1.8328
5861,733,0.2468
5862,733,3.9722
5863,733,1.0773
5864,733,0.0000
5865,734,0.2376
5866,734,2.8683
5867,734,3.5028
5868,734,1.2272
5869,734,2.0976
5870,734,2.5766
5871,734,1.7509
5872,734,1.2614
5873,735,1.7380
5874,735,2.0476
5875,735,1.5743
5876,735,1.5855
5877,735,2.1397
5878,735,3.0479
5879,735,2.4814
5880,735,2.6815
5881,736,2.6435
5882,736,4.4975
5883,736,0.3627
5884,736,2.0572
5885,736,2.0604
5886,736,3.0306
5887,736,0.6050
5888,736,3.7096
5889,737,1.6973
5890,737,1.9928
5891,737,0.4417
5892,737,1.3636
5893,737,0.1607
5894,737,0.0385
5895,737,2.4308
5896,737,2.5147
5897,738,2.1995
5898,738,0.5635
5899,738,0.0195
5900,738,2.6060
5901,738,0.8995
5902,738,2.4750
5903,738,1.2953
5904,738,1.8547
5905,739,3.8187
5906,739,0.6743
5907,739,1.4450
5908,739,3.8149
5909,739,3.2300
5910,739,1.3833
5911,739,3.1196
5912,739,1.8202
5913,740,3.2294
5914,740,3.5893
5915,740,2.7113
5916,740,1.4868
5917,740,2.5906
5918,740,1.4912
5919,740,2.3686
5920,740,2.2567
5921,741,2.2729
5922,741,1.7838
5923,741,1.5395
5924,741,1.3828
5925,741,2.8792
5926,741,1.8431
5927,741,2.0166
5928,741,1.2485
5929,742,2.6193
5930,742,2.8488
5931,742,3.0771
5932,742,1.6241
5933,742,2.4582
5934,742,1.4727
5935,742,1.1062
5936,742,0.0000
5937,743,2.1506
5938,743,1.2653
5939,743,3.6932
5940,743,2.5246
5941,743,2.6965
5942,743,2.9622
5943,743,2.9881
5944,743,2.0788
5945,744,3.6120
5946,744,2.6019
5947,744,3.4007
5948,744,2.7384
5949,744,0.0000
5950,744,1.4703
5951,744,0.8451
5952,744,1.4745
5953,745,0.6895
5954,745,1.1251
5955,745,2.7359
5956,745,1.1825
5957,745,2.2971
5958,745,2.6588
5959,745,1.7694
5960,745,2.1694
5961,746,3.5617
5962,746,1.8206
5963,746,1.5471
5964,746,1.4622
5965,746,2.5751
5966,746,3.0613
5967,746,1.4778
5968,746,2.4492
5969,747,1.9071
5970,747,0.9508
5971,747,0.6547
5972,747,3.9523
5973,747,2.3384
5974,747,2.5685
5975,747,4.7216
5976,747,2.7671
5977,748,3.2136
5978,748,1.7228
5979,748,2.3161
5980,748,0.0000
5981,748,1.8733
5982,748,1.6820
5983,748,3.3260
5984,748,3.2853
5985,749,2.6806
5986,749,2.4789
5987,749,1.9868
5988,749,1.2868
5989,749,1.2916
5990,749,3.0437
5991,749,3.1833
5992,749,2.5448
5993,750,1.6881
5994,750,0.5079
5995,750,1.2972
5996,750,1.7651
5997,750,1.5869
5998,750,4.0672
5999,750,3.4453
6000,750,0.0000
6001,751,0.8848
6002,751,3.0724
6003,751,1.1973
6004,751,2.2230
6005,751,0.3751
6006,751,2.4214
6007,751,2.9537
6008,751,1.8264
6009,752,2.0600
6010,752,0.2310
6011,752,2.5296
6012,752,2.6131
6013,752,1.4275
6014,752,2.4113
6015,752,2.4219
6016,752,1.5083
6017,753,2.6881
6018,753,0.6916
6019,753,1.3341
6020,753,1.8424
6021,753,0.0000
6022,753,2.5764
6023,753,1.9505
6024,753,1.2620
6025,754,0.7287
6026,754,1.5990
6027,754,0.7447
6028,754,3.5213
6029,754,2.0285
6030,754,2.8382
6031,754,2.6041
6032,754,0.1382
6033,755,4.7015
6034,755,0.0000
6035,755,0.9895
6036,755,3.4284
6037,755,1.2279
6038,755,2.8491
6039,755,1.4010
6040,755,1.8045
6041,756,2.9643
6042,756,2.3544
6043,756,1.5925
6044,756,1.3832
6045,756,3.2174
6046,756,2.3566
6047,756,2.0664
6048,756,0.2825
6049,757,1.0344
6050,757,3.0748
6051,757,2.8737
6052,757,1.1598
6053,757,3.7134
6054,757,1.4987
6055,757,2.2737
6056,757,0.1098
6057,758,0.6294
6058,758,1.5889
6059,758,0.6284
6060,758,1.9528
6061,758,0.5860
6062,758,1.2811
6063,758,2.7230
6064,758,1.1444
6065,759,2.2143
6066,759,0.6748
6067,759,2.8317
6068,759,0.7522
6069,759,1.9256
6070,759,0.0000
6071,759,2.9662
6072,759,3.2555
6073,760,1.9707
6074,760,2.2697
6075,760,0.8125
6076,760,2.8264
6077,760,2.8512
6078,760,1.9967
6079,760,1.6179
6080,760,1.8870
6081,761,1.7548
6082,761,1.6537
6083,761,1.0896
6084,761,4.2474
6085,761,2.3071
6086,761,0.6877
6087,761,2.1995
6088,761,1.1547
6089,762,2.3972
6090,762,1.2459
6091,762,2.5358
6092,762,2.3557
6093,762,1.7671
6094,762,2.6484
6095,762,1.7742
6096,762,1.9481
6097,763,0.8507
6098,763,2.1586
6099,763,0.6280
6100,763,1.8079
6101,763,2.3793
6102,763,3.8463
6103,763,2.1633
6104,763,1.9341
6105,764,2.1527
6106,764,2.9239
6107,764,0.6044
6108,764,2.7036
6109,764,1.4820
6110,764,4.6774
6111,764,1.8296
6112,764,3.8378
6113,765,0.7381
6114,765,1.9398
6115,765,4.3529
6116,765,2.0607
6117,765,3.0529
6118,765,1.3762
6119,765,1.5026
6120,765,3.3791
6121,766,1.8216
6122,766,0.8738
6123,766,1.3046
6124,766,2.1240
6125,766,2.3855
6126,766,2.8528
6127,766,2.9086
6128,766,2.4446
6129,767,4.2355
6130,767,2.1428
6131,767,4.2411
6132,767,0.6379
6133,767,2.9086
6134,767,1.1502
6135,767,2.0078
6136,767,3.4560
6137,768,3.0969
6138,768,4.0697
6139,768,0.6083
6140,768,1.4738
6141,768,3.5925
6142,768,1.2636
6143,768,0.7496
6144,768,1.5282
6145,769,2.1530
6146,769,2.5651
6147,769,2.2590
6148,769,2.4747
6149,769,2.5053
6150,769,2.3994
6151,769,0.2538
6152,769,0.6385
6153,770,2.9446
6154,770,2.1046
6155,770,2.8595
6156,770,1.9484
6157,770,1.2068
6158,770,2.4095
6159,770,2.1780
6160,770,0.0000
6161,771,1.9440
6162,771,0.3856
6163,771,2.1607
6164,771,1.6123
6165,771,3.2934
6166,771,4.2867
6167,771,2.9094
6168,771,0.2648
6169,772,0.3622
6170,772,1.2507
6171,772,2.8434
6172,772,1.5469
6173,772,2.3558
6174,772,0.5911
6175,772,2.1107
6176,772,1.3360
6177,773,1.4736
6178,773,1.0990
6179,773,1.7544
6180,773,2.8292
6181,773,1.5237
6182,773,2.5614
6183,773,2.4030
6184,773,2.6051
6185,774,2.4113
6186,774,2.8597
6187,774,2.1945
6188,774,2.0317
6189,774,0.6728
6190,774,1.5381
6191,774,1.5098
6192,774,2.9373
6193,775,1.6267
6194,775,0.0000
6195,775,1.9717
6196,775,2.2632
6197,775,1.4330
6198,775,1.2165
6199,775,0.6890
6200,775,2.6549
6201,776,2.7435
6202,776,1.7327
6203,776,2.0125
6204,776,1.8925
6205,776,1.7242
6206,776,2.4467
6207,776,1.3575
6208,776,3.1394
6209,777,1.8201
6210,777,3.7951
6211,777,1.6070
6212,777,1.6518
6213,777,2.3131
6214,777,0.1640
6215,777,1.7631
6216,777,2.0973
6217,778,1.9742
6218,778,1.8222
6219,778,0.9653
6220,778,2.6922
6221,778,2.3921
6222,778,2.2253
6223,778,2.2736
6224,778,2.1795
6225,779,2.4640
6226,779,1.3402
6227,779,1.3389
6228,779,3.0039
6229,779,1.4581
6230,779,0.0000
6231,779,2.6645
6232,779,1.5700
6233,780,1.3112
6234,780,1.8913
6235,780,1.1594
6236,780,3.3885
6237,780,1.5997
6238,780,3.4922
6239,780,3.0641
6240,780,1.4898
6241,781,1.9371
6242,781,0.1212
6243,781,2.7522
6244,781,2.8995
6245,781,2.5769
6246,781,4.4958
6247,781,2.5743
6248,781,2.0945
6249,782,1.8061
6250,782,1.0159
6251,782,3.1638
6252,782,1.5880
6253,782,3.4498
6254,782,3.6067
6255,782,1.8101
6256,782,1.7201
6257,783,1.8405
6258,783,2.3402
6259,783,1.9895
6260,783,1.1309
6261,783,1.5744
6262,783,1.5858
6263,783,1.4235
6264,783,1.4954
6265,784,2.2999
6266,784,1.3327
6267,784,2.4281
6268,784,2.0818
6269,784,3.2941
6270,784,0.8600
6271,784,1.8398
6272,784,2.5562
6273,785,3.6644
6274,785,2.0526
6275,785,1.8213
6276,785,3.7456
6277,785,0.7322
6278,785,0.8497
6279,785,2.2216
6280,785,2.0471
6281,786,2.4638
6282,786,2.1768
6283,786,0.0000
6284,786,1.6203
6285,786,2.7325
6286,786,2.6727
6287,786,1.9039
6288,786,2.0997
6289,787,0.4909
6290,787,2.5209
6291,787,3.1094
6292,787,1.1521
6293,787,0.7219
6294,787,2.9829
6295,787,1.4560
6296,787,3.2705
6297,788,2.3923
6298,788,2.4005
6299,788,1.3299
6300,788,2.7139
6301,788,2.6616
6302,788,2.7559
6303,788,2.6210
6304,788,1.4149
6305,789,1.5760
6306,789,1.6812
6307,789,0.2736
6308,789,2.8747
6309,789,1.4758
6310,789,3.0153
6311,789,2.3026
6312,789,2.4177
6313,790,2.9570
6314,790,1.6845
6315,790,1.0055
6316,790,2.5345
6317,790,2.6505
6318,790,2.2441
6319,790,3.1342
6320,790,1.7447
6321,791,1.6923
6322,791,1.3886
6323,791,0.3552
6324,791,2.3181
6325,791,2.1962
6326,791,3.2635
6327,791,1.6270
6328,791,2.8600
6329,792,1.6122
6330,792,0.1967
6331,792,2.1643
6332,792,1.1804
6333,792,1.8668
6334,792,2.1601
6335,792,1.6779
6336,792,0.2306
6337,793,2.3750
6338,793,4.1206
6339,793,2.2210
6340,793,2.2552
6341,793,0.0000
6342,793,3.6163
6343,793,0.2948
6344,793,4.5085
6345,794,1.1455
6346,794,2.8569
6347,794,0.8560
6348,794,4.2316
6349,794,1.4377
6350,794,2.3619
6351,794,3.3450
6352,794,1.7364
6353,795,2.8345
6354,795,2.3131
6355,795,0.9530
6356,795,1.4842
6357,795,1.5742
6358,795,0.6983
6359,795,1.7574
6360,795,1.5301
6361,796,0.0000
6362,796,1.5667
6363,796,1.6793
6364,796,2.1685
6365,796,2.4364
6366,796,0.7658
6367,796,1.2586
6368,796,0.6907
6369,797,4.0549
6370,797,1.7214
6371,797,1.0302
6372,797,0.7956
6373,797,1.1748
6374,797,1.6633
6375,797,2.2654
6376,797,2.5212
6377,798,3.2574
6378,798,0.4198
6379,798,0.8254
6380,798,1.3488
6381,798,1.2675
6382,798,1.6191
6383,798,4.2441
6384,798,0.8349
6385,799,1.2412
6386,799,1.4932
6387,799,1.3624
6388,799,1.0315
6389,799,3.9464
6390,799,1.3563
6391,799,1.8895
6392,799,1.6554
6393,800,2.4056
6394,800,2.3468
6395,800,1.7603
6396,800,2.2844
6397,800,2.3903
6398,800,1.9715
6399,800,0.0000
6400,800,2.1936
6401,801,2.1843
6402,801,2.7781
6403,801,2.8041
6404,801,0.5139
6405,801,2.3384
6406,801,1.5817
6407,801,0.9922
6408,801,2.6186
6409,802,2.1907
6410,802,2.2128
6411,802,1.6743
6412,802,2.3232
6413,802,1.6562
6414,802,0.0503
6415,802,2.0714
6416,802,3.9651
6417,803,2.3612
6418,803,1.9724
6419,803,0.9728
6420,803,2.7783
6421,803,1.2011
6422,803,0.5297
6423,803,1.8011
6424,803,2.3866
6425,804,1.7410
6426,804,2.9158
6427,804,2.2214
6428,804,2.4834
6429,804,1.7469
6430,804,2.7584
6431,804,2.1339
6432,804,1.9936
6433,805,2.6535
6434,805,1.1039
6435,805,2.0305
6436,805,1.7113
6437,805,0.0000
6438,805,1.3533
6439,805,1.7291
6440,805,0.3267
6441,806,4.3312
6442,806,0.6300
6443,806,0.4818
6444,806,1.5548
